NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"Bourbon County, Kentucky",20144,19784,3504,21,017
"Boyd County, Kentucky",48091,46111,8813,21,019
"Bullitt County, Kentucky",79466,78654,8319,21,029
"Crittenden County, Kentucky",9083,8805,1441,21,055
"Fayette County, Kentucky",318734,305695,54323,21,067
"Fulton County, Kentucky",6210,5776,1723,21,075
"Johnson County, Kentucky",22843,22315,5119,21,115
"Menifee County, Kentucky",6405,6283,1438,21,165
"Clay County, Kentucky",20621,19126,7388,21,051
"Morgan County, Kentucky",13285,11563,2861,21,175
"Perry County, Kentucky",26917,26070,7059,21,193
"Wolfe County, Kentucky",7223,7085,2291,21,237
"Bell County, Kentucky",27188,26313,9749,21,013
"Breathitt County, Kentucky",13116,12824,4558,21,025
"Graves County, Kentucky",37294,36623,6497,21,083
"Hart County, Kentucky",18627,18308,3918,21,099
"Wayne County, Kentucky",20609,20201,4965,21,231
"Marion County, Kentucky",19232,18409,4197,21,155
"Trigg County, Kentucky",14344,14063,1492,21,221
"Boone County, Kentucky",129095,127673,9080,21,015
"Leslie County, Kentucky",10472,9992,3553,21,131
"Knox County, Kentucky",31467,30517,10171,21,121
"Lawrence County, Kentucky",15783,15627,4180,21,127
"Livingston County, Kentucky",9263,9147,1243,21,139
"Pike County, Kentucky",60483,59358,15702,21,195
"Shelby County, Kentucky",46786,45634,5745,21,211
"Anderson County, Kentucky",22214,22007,3048,21,005
"Breckinridge County, Kentucky",20080,19675,3450,21,027
"Franklin County, Kentucky",50296,48525,5959,21,073
"Kenton County, Kentucky",164688,161833,20369,21,117
"Madison County, Kentucky",89700,83201,15836,21,151
"Magoffin County, Kentucky",12666,12502,3456,21,153
"Owsley County, Kentucky",4463,4369,1515,21,189
"Simpson County, Kentucky",18063,17582,2732,21,213
"Taylor County, Kentucky",25500,24357,5913,21,217
"Todd County, Kentucky",12350,12125,2186,21,219
"Carlisle County, Kentucky",4841,4766,887,21,039
"Clinton County, Kentucky",10211,10056,2316,21,053
"Gallatin County, Kentucky",8703,8487,1281,21,077
"Garrard County, Kentucky",17328,17183,2864,21,079
"Fleming County, Kentucky",14479,14422,2561,21,069
"Campbell County, Kentucky",92267,88871,12228,21,037
"Vermilion Parish, Louisiana",59867,58980,10361,22,113
"St. Charles Parish, Louisiana",52724,51966,6015,22,089
"Concordia Parish, Louisiana",20021,18002,4944,22,029
"Tensas Parish, Louisiana",4666,4647,1858,22,107
"St. James Parish, Louisiana",21357,21149,3531,22,093
"Grant Parish, Louisiana",22348,19096,3765,22,043
"Jefferson Parish, Louisiana",435300,431372,66696,22,051
"Bienville Parish, Louisiana",13668,13328,3889,22,013
"Bossier Parish, Louisiana",126131,122832,20123,22,015
"Cameron Parish, Louisiana",6868,6855,703,22,023
"East Feliciana Parish, Louisiana",19499,16072,3122,22,037
"St. John the Baptist Parish, Louisiana",43446,42743,8122,22,095
"Plaquemines Parish, Louisiana",23373,23055,4507,22,075
"Ouachita Parish, Louisiana",156075,148657,35477,22,073
"Rapides Parish, Louisiana",131546,127632,24788,22,079
"Washington Parish, Louisiana",46457,44453,11893,22,117
"St. Landry Parish, Louisiana",83449,81932,23530,22,097
"Tangipahoa Parish, Louisiana",130504,126621,27849,22,105
"Acadia Parish, Louisiana",62568,61371,14681,22,001
"St. Mary Parish, Louisiana",51734,50833,9647,22,101
"West Carroll Parish, Louisiana",11180,10615,2408,22,123
"St. Tammany Parish, Louisiana",252093,249413,27338,22,103
"Union Parish, Louisiana",22475,21690,4010,22,111
"Caldwell Parish, Louisiana",9996,9466,2569,22,021
"Lafayette Parish, Louisiana",240091,234803,38811,22,055
"Caddo Parish, Louisiana",248361,243384,56774,22,017
"East Carroll Parish, Louisiana",7225,4602,2238,22,035
"Ascension Parish, Louisiana",121176,120186,13969,22,005
"Iberia Parish, Louisiana",72691,71587,15470,22,045
"St. Bernard Parish, Louisiana",45694,45270,8912,22,087
"St. Helena Parish, Louisiana",10411,10254,2148,22,091
"West Baton Rouge Parish, Louisiana",25860,25026,3929,22,121
"De Soto Parish, Louisiana",27216,26988,6709,22,031
"Red River Parish, Louisiana",8618,8379,1977,22,081
"Livingston Parish, Louisiana",138111,136876,16350,22,063
"Natchitoches Parish, Louisiana",38963,38252,12830,22,069
"Orleans Parish, Louisiana",389648,376276,92497,22,071
"Catahoula Parish, Louisiana",9893,8724,1926,22,025
"Calcasieu Parish, Louisiana",200182,196753,33195,22,019
"Franklin Parish, Louisiana",20322,19143,5413,22,041
"Assumption Parish, Louisiana",22714,22414,3900,22,007
"Jackson Parish, Louisiana",15926,14636,3808,22,049
"Richland Parish, Louisiana",20474,19547,5658,22,083
"St. Martin Parish, Louisiana",53752,53273,9381,22,099
"Winn Parish, Louisiana",14494,12615,3003,22,127
"East Baton Rouge Parish, Louisiana",444094,434827,79462,22,033
"Allen Parish, Louisiana",25661,21025,3924,22,003
"Madison Parish, Louisiana",11472,9611,3632,22,065
"Oxford County, Maine",57325,56611,8977,23,017
"Waldo County, Maine",39418,38531,5348,23,027
"Penobscot County, Maine",151748,145211,22744,23,019
"Androscoggin County, Maine",107444,104175,13770,23,001
"Aroostook County, Maine",68269,66231,11372,23,003
"Cumberland County, Maine",290944,283243,27575,23,005
"Knox County, Maine",39823,38300,4191,23,013
"York County, Maine",203102,199427,16783,23,031
"Franklin County, Maine",30019,28819,3508,23,007
"Somerset County, Maine",50710,49944,9624,23,025
"Worcester County, Maryland",51564,50772,4742,24,047
"Baltimore city, Maryland",614700,591942,128829,24,510
"Talbot County, Maryland",37211,36747,3508,24,041
"Harford County, Maryland",251025,248901,18805,24,025
"Howard County, Maryland",315327,312905,16829,24,027
"Anne Arundel County, Maryland",567696,550724,33045,24,003
"Baltimore County, Maryland",827625,806907,74571,24,005
"Calvert County, Maryland",91082,90234,4578,24,009
"Garrett County, Maryland",29376,28700,2788,24,023
"Montgomery County, Maryland",1040133,1031664,71153,24,031
"Carroll County, Maryland",167522,164027,8671,24,013
"Queen Anne's County, Maryland",49355,48846,2691,24,035
"St. Mary's County, Maryland",111531,108393,9026,24,037
"Charles County, Maryland",157671,155335,9423,24,017
"Dorchester County, Maryland",32261,31807,5017,24,019
"Washington County, Maryland",149811,141033,17902,24,043
"Wicomico County, Maryland",102172,98394,14944,24,045
"Cecil County, Maryland",102517,101188,9525,24,015
"Caroline County, Maryland",32875,32299,4754,24,011
"Suffolk County, Massachusetts",791766,747962,144697,25,025
"Barnstable County, Massachusetts",213690,210671,14799,25,001
"Dukes County, Massachusetts",17313,17170,1368,25,007
"Middlesex County, Massachusetts",1595192,1539582,122070,25,017
"Berkshire County, Massachusetts",127328,120939,13759,25,003
"Essex County, Massachusetts",781024,764716,81801,25,009
"Bristol County, Massachusetts",558905,543583,62439,25,005
"Hampden County, Massachusetts",469116,454525,77830,25,013
"Plymouth County, Massachusetts",512135,501052,38264,25,023
"Franklin County, Massachusetts",70935,69705,7226,25,011
"Norfolk County, Massachusetts",698249,680253,44011,25,021
"Hampshire County, Massachusetts",161159,138384,18349,25,015
"Nantucket County, Massachusetts",11101,10995,947,25,019
"Monroe County, Michigan",149699,148215,15747,26,115
"Allegan County, Michigan",115250,113955,11781,26,005
"Hillsdale County, Michigan",45830,44153,7045,26,059
"Alger County, Michigan",9194,8149,946,26,003
"Oceana County, Michigan",26417,26093,4440,26,127
"Leelanau County, Michigan",21639,21431,1339,26,089
"Clare County, Michigan",30616,30182,7078,26,035
"Keweenaw County, Michigan",2130,2120,255,26,083
"Isabella County, Michigan",70775,64213,17034,26,073
"Ottawa County, Michigan",284034,273816,23226,26,139
"Tuscola County, Michigan",53250,52085,8015,26,157
"Alpena County, Michigan",28612,28009,4033,26,007
"Ionia County, Michigan",64176,60176,7681,26,067
"Midland County, Michigan",83389,82002,8847,26,111
"Berrien County, Michigan",154807,150936,24848,26,021
"Oscoda County, Michigan",8277,8212,1422,26,135
"Crawford County, Michigan",13836,13590,2098,26,039
"Clinton County, Michigan",77896,76992,7184,26,037
"Gratiot County, Michigan",41067,35314,6449,26,057
"Huron County, Michigan",31543,31078,4005,26,063
"Lenawee County, Michigan",98474,93387,11411,26,091
"Mason County, Michigan",28884,28486,4299,26,105
"Montcalm County, Michigan",63209,60478,9957,26,117
"St. Joseph County, Michigan",60897,59822,9347,26,149
"St. Clair County, Michigan",159566,157726,21003,26,147
"Washtenaw County, Michigan",365961,346217,49170,26,161
"Arenac County, Michigan",15165,14946,2714,26,011
"Cass County, Michigan",51460,51001,6157,26,027
"Iron County, Michigan",11212,10869,1527,26,071
"Roscommon County, Michigan",23877,23528,4271,26,143
"Wayne County, Michigan",1761382,1740233,401149,26,163
"Branch County, Michigan",43584,41087,6357,26,023
"Jackson County, Michigan",158913,148782,20924,26,075
"Mackinac County, Michigan",10817,10692,1704,26,097
"Antrim County, Michigan",23177,22844,2748,26,009
"Houghton County, Michigan",36360,33894,7087,26,061
"Iosco County, Michigan",25247,24810,4064,26,069
"Lake County, Michigan",11763,11407,2718,26,085
"Montmorency County, Michigan",9261,9098,1511,26,119
"Presque Isle County, Michigan",12797,12628,1847,26,141
"Kalamazoo County, Michigan",261573,252921,40825,26,077
"Mecosta County, Michigan",43264,40231,8582,26,107
"Marquette County, Michigan",66939,62637,10259,26,103
"Newaygo County, Michigan",48142,47449,8425,26,123
"Osceola County, Michigan",23232,22858,4488,26,133
"Otsego County, Michigan",24397,24021,3603,26,137
"Calhoun County, Michigan",134473,130682,22073,26,025
"Cheboygan County, Michigan",25458,25125,3730,26,031
"Luce County, Michigan",6364,5308,881,26,095
"Kent County, Michigan",643140,632210,79362,26,081
"Macomb County, Michigan",868704,859987,97303,26,099
"Bay County, Michigan",104786,103437,16577,26,017
"Saginaw County, Michigan",192778,186434,32975,26,145
"Shiawassee County, Michigan",68493,67529,7687,26,155
"Baraga County, Michigan",8507,7122,1165,26,013
"Charlevoix County, Michigan",26219,25787,2776,26,029
"Eaton County, Michigan",109155,107288,11495,26,045
"Delta County, Michigan",36190,35663,4728,26,041
"Gogebic County, Michigan",15414,13931,2525,26,053
"Emmet County, Michigan",33039,32577,3108,26,047
"Woodruff County, Arkansas",6660,6421,1608,05,147
"Cleburne County, Arkansas",25230,24850,3631,05,023
"Cleveland County, Arkansas",8226,8118,1574,05,025
"Jackson County, Arkansas",17225,14197,3313,05,067
"Hempstead County, Arkansas",22018,21723,5271,05,057
"Sharp County, Arkansas",17043,16706,3616,05,135
"Stone County, Arkansas",12446,12312,2767,05,137
"Washington County, Arkansas",228529,220629,37160,05,143
"Baxter County, Arkansas",41219,40634,5676,05,005
"Ashley County, Arkansas",20537,20352,4110,05,003
"Craighead County, Arkansas",105701,101577,18667,05,031
"Greene County, Arkansas",44623,43781,7127,05,055
"Lafayette County, Arkansas",6915,6759,1502,05,073
"Perry County, Arkansas",10322,10184,1729,05,105
"Phillips County, Arkansas",19034,18837,6252,05,107
"Poinsett County, Arkansas",24054,23511,5123,05,111
"Sevier County, Arkansas",17193,17029,3570,05,133
"Yell County, Arkansas",21573,21255,3475,05,149
"Calhoun County, Arkansas",5202,5061,788,05,013
"Clark County, Arkansas",22385,19658,3887,05,019
"Bradley County, Arkansas",10948,10822,2513,05,011
"Monroe County, Arkansas",7249,7173,2015,05,095
"Polk County, Arkansas",20163,20015,4907,05,113
"Ouachita County, Arkansas",24106,23711,5722,05,103
"Newton County, Arkansas",7848,7781,1103,05,101
"Little River County, Arkansas",12417,12136,1913,05,081
"Carroll County, Arkansas",27887,27597,4141,05,015
"Miller County, Arkansas",43759,42370,8985,05,091
"Lake County, California",64148,63040,13224,06,033
"Mariposa County, California",17540,17342,2435,06,043
"Yuba County, California",75493,74044,13298,06,115
"Contra Costa County, California",1133247,1123857,102543,06,013
"Lassen County, California",31185,21230,2933,06,035
"Santa Barbara County, California",443738,424510,63010,06,083
"Sonoma County, California",501317,494493,50714,06,097
"Imperial County, California",180216,170447,41191,06,025
"Mono County, California",14174,14046,1454,06,051
"Alameda County, California",1643700,1617225,170884,06,001
"Sacramento County, California",1510023,1489573,235982,06,067
"Napa County, California",140530,137164,11168,06,055
"Monterey County, California",433212,416002,58699,06,053
"Sierra County, California",2930,2903,241,06,091
"San Diego County, California",3302833,3221497,403190,06,073
"Yolo County, California",214977,207026,40583,06,113
"Humboldt County, California",135768,132483,26957,06,023
"Alpine County, California",1146,1146,227,06,003
"Mendocino County, California",87422,85862,15877,06,045
"Santa Cruz County, California",273765,262312,37429,06,087
"Los Angeles County, California",10098052,9947799,1589956,06,037
"Riverside County, California",2383286,2347408,345724,06,065
"Santa Clara County, California",1922200,1891976,149850,06,085
"Marin County, California",260295,254105,19341,06,041
"Siskiyou County, California",43540,43166,8374,06,093
"Shasta County, California",179085,176198,30186,06,089
"Del Norte County, California",27424,24219,5458,06,015
"San Luis Obispo County, California",281455,265343,35303,06,079
"Glenn County, California",27897,27448,5152,06,021
"Butte County, California",227075,221237,44410,06,007
"Plumas County, California",18699,18385,2146,06,063
"Kern County, California",883053,851826,187232,06,029
"Orange County, California",3164182,3127012,359503,06,059
"Calaveras County, California",45235,44743,5242,06,009
"Sutter County, California",95872,94745,15181,06,101
"San Mateo County, California",765935,759786,53387,06,081
"Tuolumne County, California",53932,50556,6715,06,109
"San Joaquin County, California",732212,717960,114294,06,077
"Amador County, California",37829,34161,3323,06,005
"Phillips County, Colorado",4318,4239,282,08,095
"Archuleta County, Colorado",12908,12805,1370,08,007
"Denver County, Colorado",693417,681161,93728,08,031
"Kiowa County, Colorado",1449,1422,160,08,061
"Huerfano County, Colorado",6583,6418,1024,08,055
"Baca County, Colorado",3563,3443,661,08,009
"Chaffee County, Colorado",19164,17906,1807,08,015
"Gilpin County, Colorado",5924,5771,238,08,047
"Kit Carson County, Colorado",7635,7003,705,08,063
"Garfield County, Colorado",58538,57594,4662,08,045
"Gunnison County, Colorado",16537,15761,2084,08,051
"Jefferson County, Colorado",570427,561206,41438,08,059
"Mineral County, Colorado",823,823,99,08,079
"Ouray County, Colorado",4722,4709,466,08,091
"Rio Blanco County, Colorado",6465,6114,701,08,103
"Sedgwick County, Colorado",2350,2290,390,08,115
"Conejos County, Colorado",8142,8102,1813,08,021
"Costilla County, Colorado",3687,3687,1111,08,023
"Adams County, Colorado",497115,492541,56588,08,001
"Eagle County, Colorado",54357,54012,3793,08,037
"Lake County, Colorado",7585,7453,1232,08,065
"Moffat County, Colorado",13060,12930,1796,08,081
"Pitkin County, Colorado",17909,17781,1289,08,097
"Cheyenne County, Colorado",2039,1989,228,08,017
"Crowley County, Colorado",5630,4446,1261,08,025
"Dolores County, Colorado",1841,1841,250,08,033
"Jackson County, Colorado",1296,1290,202,08,057
"Larimer County, Colorado",338161,328456,39489,08,069
"Montezuma County, Colorado",25909,25676,4140,08,083
"San Miguel County, Colorado",7968,7933,708,08,113
"Boulder County, Colorado",321030,309313,38546,08,013
"Las Animas County, Colorado",14179,13340,2426,08,071
"Yuma County, Colorado",10069,9925,1438,08,125
"Routt County, Colorado",24874,24578,2640,08,107
"Summit County, Colorado",30429,30311,3075,08,117
"Clear Creek County, Colorado",9379,9248,509,08,019
"Delta County, Colorado",30346,29172,5145,08,029
"Pueblo County, Colorado",164685,160305,30467,08,101
"Morgan County, Colorado",28257,27796,2787,08,087
"Park County, Colorado",17392,17240,947,08,093
"Mesa County, Colorado",149998,146542,22978,08,077
"Prowers County, Colorado",12052,11679,2218,08,099
"El Paso County, Colorado",688153,668580,72948,08,041
"Washington County, Colorado",4840,4494,480,08,121
"Arapahoe County, Colorado",636671,630163,56802,08,005
"Broomfield County, Colorado",66120,65818,3296,08,014
"New Haven County, Connecticut",859339,832858,98855,09,009
"Tolland County, Connecticut",151269,135909,9390,09,013
"Hartford County, Connecticut",894730,872612,97063,09,003
"Windham County, Connecticut",116538,111235,11691,09,015
"Middlesex County, Connecticut",163368,157983,10909,09,007
"New Castle County, Delaware",555133,538286,61530,10,003
"Sussex County, Delaware",219540,216204,25300,10,005
"District of Columbia, District of Columbia",684498,650912,109497,11,001
"Okaloosa County, Florida",200737,194963,22425,12,091
"Taylor County, Florida",22098,18047,3568,12,123
"Washington County, Florida",24566,21863,4901,12,133
"Duval County, Florida",924229,903209,139758,12,031
"Bradford County, Florida",26979,23322,4743,12,007
"Brevard County, Florida",576808,570141,72520,12,009
"Clay County, Florida",207291,205316,21831,12,019
"Lafayette County, Florida",8744,7180,1444,12,067
"Lake County, Florida",335362,331345,41335,12,069
"Nassau County, Florida",80578,79857,8167,12,089
"Pinellas County, Florida",957875,943631,123097,12,103
"Polk County, Florida",668671,655361,108755,12,105
"St. Lucie County, Florida",305591,302668,45516,12,111
"Glades County, Florida",13363,12125,2061,12,043
"Hendry County, Florida",40127,39441,10584,12,051
"Indian River County, Florida",150984,149408,18162,12,061
"Jackson County, Florida",48472,40430,8345,12,063
"Palm Beach County, Florida",1446277,1426598,182863,12,099
"St. Johns County, Florida",235503,232900,19660,12,109
"Seminole County, Florida",455086,450947,51442,12,117
"Miami-Dade County, Florida",2715516,2676124,482656,12,086
"Bay County, Florida",182482,179926,26376,12,005
"Flagler County, Florida",107139,106005,12575,12,035
"Franklin County, Florida",11736,10125,2091,12,037
"Hamilton County, Florida",14269,10987,3243,12,047
"Liberty County, Florida",8365,6945,906,12,077
"Sumter County, Florida",120999,111523,9839,12,119
"Gadsden County, Florida",46017,42666,10482,12,039
"Holmes County, Florida",19430,17533,4486,12,059
"Lee County, Florida",718679,708633,98969,12,071
"Marion County, Florida",348371,338000,56264,12,083
"Collier County, Florida",363922,360390,44308,12,021
"Orange County, Florida",1321194,1287834,207125,12,095
"Pasco County, Florida",510593,502183,67545,12,101
"Highlands County, Florida",102101,100625,19331,12,055
"Suwannee County, Florida",43924,42194,7530,12,121
"DeSoto County, Florida",36399,34529,9824,12,027
"Calhoun County, Florida",14444,12344,1509,12,013
"Columbia County, Florida",69105,64026,11115,12,023
"Dixie County, Florida",16437,14735,3398,12,029
"Putnam County, Florida",72766,71161,17653,12,107
"Union County, Florida",15239,9701,2131,12,125
"Manatee County, Florida",373853,369579,46034,12,081
"Levy County, Florida",39961,39479,8177,12,075
"Baker County, Florida",27785,25046,3664,12,003
"Volusia County, Florida",527634,517645,78700,12,127
"Leon County, Florida",288102,275557,56104,12,073
"Madison County, Florida",18474,16348,4603,12,079
"Escambia County, Florida",311522,293257,40780,12,033
"Hernando County, Florida",182696,180095,25718,12,053
"Calhoun County, Georgia",6428,4468,1326,13,037
"Macon County, Georgia",13480,11500,3129,13,193
"Bleckley County, Georgia",12775,11282,2347,13,023
"Bibb County, Georgia",153490,146835,37664,13,021
"Marion County, Georgia",8484,8356,1755,13,197
"Schley County, Georgia",5211,5211,1111,13,249
"Dooly County, Georgia",13905,12563,3086,13,093
"Franklin County, Georgia",22514,21913,5434,13,119
"Effingham County, Georgia",58689,58142,4977,13,103
"Lamar County, Georgia",18513,17159,3471,13,171
"Emanuel County, Georgia",22499,21680,5851,13,107
"Quitman County, Georgia",2276,2276,517,13,239
"Jasper County, Georgia",13784,13532,2415,13,159
"Johnson County, Georgia",9730,9421,2131,13,167
"Liberty County, Georgia",62108,59942,10043,13,179
"Mitchell County, Georgia",22432,20036,4811,13,205
"Seminole County, Georgia",8437,8335,2034,13,253
"Tift County, Georgia",40510,38528,9516,13,277
"Twiggs County, Georgia",8284,8203,2138,13,289
"Polk County, Georgia",41621,41157,7367,13,233
"Talbot County, Georgia",6378,6320,1204,13,263
"Taylor County, Georgia",8193,8061,2119,13,269
"Terrell County, Georgia",8859,8511,2713,13,273
"Thomas County, Georgia",44730,43838,9135,13,275
"Toombs County, Georgia",27048,26662,6324,13,279
"Wilkinson County, Georgia",9078,8958,2241,13,319
"Ben Hill County, Georgia",17154,16791,5304,13,017
"Burke County, Georgia",22550,22244,5523,13,033
"Catoosa County, Georgia",66299,65474,6425,13,047
"Chattahoochee County, Georgia",10767,7162,1201,13,053
"Chattooga County, Georgia",24817,22803,4533,13,055
"Columbia County, Georgia",147295,146520,12954,13,073
"Decatur County, Georgia",26833,25613,6449,13,087
"Floyd County, Georgia",96824,92699,17670,13,115
"Forsyth County, Georgia",219880,219072,12863,13,117
"Habersham County, Georgia",44289,41670,6041,13,137
"Lowndes County, Georgia",114582,110478,27819,13,185
"Meriwether County, Georgia",21113,20951,4503,13,199
"Monroe County, Georgia",27010,25979,3615,13,207
"Sumter County, Georgia",30352,28276,7860,13,261
"Taliaferro County, Georgia",1665,1662,466,13,265
"Baker County, Georgia",3189,3189,680,13,007
"Butts County, Georgia",23750,20946,4985,13,035
"Candler County, Georgia",10827,10541,3457,13,043
"Carroll County, Georgia",116022,112174,21088,13,045
"Crawford County, Georgia",12344,12190,2398,13,079
"Crisp County, Georgia",22846,22355,6896,13,081
"Coweta County, Georgia",140516,139431,15417,13,077
"Cobb County, Georgia",745057,733722,73439,13,067
"Dade County, Georgia",16227,14839,2235,13,083
"Walton County, Georgia",90132,88896,11500,13,297
"Brooks County, Georgia",15622,15509,4188,13,027
"Dodge County, Georgia",20919,18847,4447,13,091
"Elbert County, Georgia",19212,18922,3697,13,105
"Fayette County, Georgia",111369,110523,6190,13,113
"Jenkins County, Georgia",8827,8752,2561,13,165
"Newton County, Georgia",106497,105074,18822,13,217
"Pickens County, Georgia",30832,30589,2928,13,227
"Colquitt County, Georgia",45606,44824,11318,13,071
"Dawson County, Georgia",23861,23595,2045,13,085
"Clayton County, Georgia",278666,272704,54635,13,063
"Hall County, Georgia",195961,193957,28319,13,139
"Heard County, Georgia",11677,11430,1787,13,149
"Hancock County, Georgia",8535,5910,1426,13,141
"McDuffie County, Georgia",21498,21208,5291,13,189
"Morgan County, Georgia",18235,17855,1883,13,211
"Dougherty County, Georgia",91049,87104,25651,13,095
"Fannin County, Georgia",24925,24584,3324,13,111
"Houston County, Georgia",151682,149528,23412,13,153
"Laurens County, Georgia",47418,46333,12376,13,175
"Spalding County, Georgia",64719,63426,13702,13,255
"Telfair County, Georgia",16115,12847,3617,13,271
"Union County, Georgia",22775,22248,3203,13,291
"Washington County, Georgia",20461,18625,4960,13,303
"White County, Georgia",28928,28494,3918,13,311
"Paulding County, Georgia",155840,154784,14599,13,223
"Pike County, Georgia",18082,17705,2320,13,231
"Richmond County, Georgia",201463,191959,44956,13,245
"Tattnall County, Georgia",25353,18988,4276,13,267
"Berrien County, Georgia",19025,18785,4935,13,019
"Walker County, Georgia",68824,67286,11902,13,295
"Gwinnett County, Georgia",902298,895764,101831,13,135
"Barrow County, Georgia",76887,76416,9269,13,013
"Charlton County, Georgia",12983,11763,2866,13,049
"Clinch County, Georgia",6743,6645,2605,13,065
"Bartow County, Georgia",103620,102451,13490,13,015
"Douglas County, Georgia",141840,140208,18309,13,097
"Grady County, Georgia",24926,24622,5774,13,131
"Jeff Davis County, Georgia",14991,14929,3070,13,161
"Montgomery County, Georgia",9036,8230,1701,13,209
"Oglethorpe County, Georgia",14784,14651,2216,13,221
"Randolph County, Georgia",7087,6856,2536,13,243
"Rockdale County, Georgia",89011,87960,13394,13,247
"Ware County, Georgia",35599,32964,7828,13,299
"Wayne County, Georgia",29767,27402,5372,13,305
"Wheeler County, Georgia",7939,6594,1765,13,309
"Wilcox County, Georgia",8846,6744,1484,13,315
"Baldwin County, Georgia",45286,41381,10838,13,009
"Bulloch County, Georgia",74782,66548,19079,13,031
"Clarke County, Georgia",124602,113808,35653,13,059
"Echols County, Georgia",3994,3986,1070,13,101
"Glynn County, Georgia",83974,82574,15105,13,127
"Haralson County, Georgia",28956,28453,4422,13,143
"Jefferson County, Georgia",15772,15294,3791,13,163
"Jones County, Georgia",28548,28247,4238,13,169
"Murray County, Georgia",39557,39016,6017,13,213
"Muscogee County, Georgia",196670,189538,40083,13,215
"Rabun County, Georgia",16457,16119,3121,13,241
"Stewart County, Georgia",6042,3996,1478,13,259
"Treutlen County, Georgia",6777,6422,1359,13,283
"Irwin County, Georgia",9268,9104,2413,13,155
"Atkinson County, Georgia",8265,8216,2462,13,003
"Bacon County, Georgia",11228,10522,2865,13,005
"Brantley County, Georgia",18561,18416,4440,13,025
"Washington County, Idaho",10025,9934,1563,16,087
"Cassia County, Idaho",23615,23288,3335,16,031
"Gem County, Idaho",17052,16898,3091,16,045
"Valley County, Idaho",10401,10278,1023,16,085
"Adams County, Idaho",4019,3991,453,16,003
"Nez Perce County, Idaho",40155,39029,5687,16,069
"Kootenai County, Idaho",153605,151761,18370,16,055
"Lewis County, Idaho",3845,3788,537,16,061
"Butte County, Idaho",2602,2557,413,16,023
"Twin Falls County, Idaho",83666,82390,12172,16,083
"Owyhee County, Idaho",11455,11316,2388,16,073
"Boise County, Idaho",7163,7115,934,16,015
"Caribou County, Idaho",6918,6799,579,16,029
"Ada County, Idaho",446052,437306,47982,16,001
"Bannock County, Idaho",85065,82867,14056,16,005
"Bingham County, Idaho",45551,45140,5663,16,011
"Camas County, Idaho",886,886,206,16,025
"Canyon County, Idaho",212230,208972,31757,16,027
"Jefferson County, Idaho",27969,27879,2156,16,051
"Latah County, Idaho",39239,36010,7413,16,057
"Payette County, Idaho",23041,22610,3074,16,075
"Benewah County, Idaho",9086,8959,1493,16,009
"Clark County, Idaho",1077,1077,212,16,033
"Elmore County, Idaho",26433,25508,3513,16,039
"Fremont County, Idaho",12965,12298,1567,16,043
"Shoshone County, Idaho",12526,12318,2136,16,079
"Idaho County, Idaho",16337,15729,2289,16,049
"Hawaii County, Hawaii",197658,194566,32325,15,001
"Maui County, Hawaii",165281,162740,15840,15,009
"Kauai County, Hawaii",71377,70565,5985,15,007
"Kalawao County, Hawaii",75,66,7,15,005
"Jersey County, Illinois",22069,21109,1944,17,083
"Putnam County, Illinois",5746,5686,501,17,155
"De Witt County, Illinois",16042,15766,1739,17,039
"Fayette County, Illinois",21724,19885,3551,17,051
"Lee County, Illinois",34527,31258,3392,17,103
"Logan County, Illinois",29207,25116,2143,17,107
"Macoupin County, Illinois",45719,44659,5965,17,117
"Richland County, Illinois",15881,15597,2336,17,159
"Saline County, Illinois",24231,23643,5260,17,165
"Washington County, Illinois",14155,13925,1139,17,189
"Montgomery County, Illinois",29009,25706,4098,17,135
"Whiteside County, Illinois",56396,55287,5862,17,195
"Adams County, Illinois",66427,64844,7874,17,001
"Clinton County, Illinois",37628,35500,3205,17,027
"DeKalb County, Illinois",104200,99131,16326,17,037
"Edwards County, Illinois",6507,6414,659,17,047
"Jasper County, Illinois",9598,9369,1223,17,079
"Jefferson County, Illinois",38169,35525,6523,17,081
"Will County, Illinois",688697,678516,47519,17,197
"Williamson County, Illinois",67299,64949,9754,17,199
"Douglas County, Illinois",19714,19399,2170,17,041
"Fulton County, Illinois",35418,32810,5414,17,057
"Greene County, Illinois",13218,12811,1848,17,061
"Hardin County, Illinois",4009,3915,641,17,069
"Henry County, Illinois",49464,48616,5784,17,073
"Knox County, Illinois",50999,46840,8498,17,095
"Lake County, Illinois",703619,686112,56651,17,097
"Massac County, Illinois",14430,14169,2550,17,127
"Scott County, Illinois",5047,4930,638,17,171
"Cass County, Illinois",12665,12494,1689,17,017
"LaSalle County, Illinois",110401,106995,14458,17,099
"Hancock County, Illinois",18112,17894,2132,17,067
"Grundy County, Illinois",50509,49943,4389,17,063
"Kankakee County, Illinois",111061,106517,15794,17,091
"DuPage County, Illinois",931743,918650,62203,17,043
"Sangamon County, Illinois",197661,193495,29431,17,167
"Menard County, Illinois",12367,12139,1163,17,129
"Stephenson County, Illinois",45433,44575,6435,17,177
"Cook County, Illinois",5223719,5138012,778020,17,031
"Ogle County, Illinois",51328,50482,4998,17,141
"Morgan County, Illinois",34426,30991,4518,17,137
"White County, Illinois",14025,13613,1786,17,193
"Woodford County, Illinois",38817,37783,2737,17,203
"Henderson County, Illinois",6884,6821,559,17,071
