NAME,B01003_001E,B17001_001E,B17001_002E,state,county
"Hancock County, Indiana",69778,68921,5330,18,059
"Harrison County, Indiana",39102,38514,4380,18,061
"Hendricks County, Indiana",145880,142348,6917,18,063
"Henry County, Indiana",49381,46045,7417,18,065
"Howard County, Indiana",82914,81394,13007,18,067
"Huntington County, Indiana",37144,35746,4062,18,069
"Jackson County, Indiana",42414,41401,5251,18,071
"Jasper County, Indiana",33369,32193,2692,18,073
"Jay County, Indiana",21353,20967,3095,18,075
"Jefferson County, Indiana",32501,30409,3820,18,077
"Jennings County, Indiana",28373,27937,3760,18,079
"Johnson County, Indiana",140033,136918,12783,18,081
"Knox County, Indiana",38392,35580,5422,18,083
"Kosciusko County, Indiana",77328,75926,8161,18,085
"LaGrange County, Indiana",37284,36787,5966,18,087
"Lake County, Indiana",495230,489221,84998,18,089
"LaPorte County, Indiana",111335,103185,15960,18,091
"Lawrence County, Indiana",46131,45388,7541,18,093
"Madison County, Indiana",131244,124439,20450,18,095
"Marion County, Indiana",904535,886045,171699,18,097
"Marshall County, Indiana",47045,46307,5960,18,099
"Martin County, Indiana",10300,10187,1342,18,101
"Miami County, Indiana",36850,35004,6383,18,103
"Monroe County, Indiana",138048,123441,30899,18,105
"Montgomery County, Indiana",38207,36730,6210,18,107
"Morgan County, Indiana",69033,68237,7330,18,109
"Newton County, Indiana",14199,14038,1564,18,111
"Noble County, Indiana",47547,46550,6042,18,113
"Ohio County, Indiana",6093,5961,519,18,115
"Orange County, Indiana",19828,19445,3690,18,117
"Owen County, Indiana",21583,21063,3131,18,119
"Parke County, Indiana",17251,15674,2331,18,121
"Perry County, Indiana",19408,17667,1750,18,123
"Pike County, Indiana",12849,12536,1649,18,125
"Porter County, Indiana",164386,160538,15739,18,127
"Posey County, Indiana",25840,25589,2623,18,129
"Pulaski County, Indiana",13395,13085,2373,18,131
"Putnam County, Indiana",37995,32502,3541,18,133
"Randolph County, Indiana",26101,25730,4203,18,135
"Ripley County, Indiana",28702,28232,2910,18,137
"Rush County, Indiana",17349,17042,2528,18,139
"St. Joseph County, Indiana",266785,254028,41712,18,141
"Scott County, Indiana",24044,23573,4312,18,143
"Shelby County, Indiana",44435,43679,5202,18,145
"Spencer County, Indiana",20948,20608,2575,18,147
"Starke County, Indiana",23310,23131,3787,18,149
"Steuben County, Indiana",34116,32706,3283,18,151
"Sullivan County, Indiana",21379,19031,2983,18,153
"Switzerland County, Indiana",10509,10404,1860,18,155
"Tippecanoe County, Indiana",173317,159419,33419,18,157
"Tipton County, Indiana",15917,15551,1118,18,159
"Union County, Indiana",7449,7334,948,18,161
"Vanderburgh County, Indiana",179610,172917,26625,18,163
"Vermillion County, Indiana",16224,15842,2520,18,165
"Vigo County, Indiana",107805,98368,18678,18,167
"Wabash County, Indiana",32804,30836,4317,18,169
"Warren County, Indiana",8490,8387,785,18,171
"Warrick County, Indiana",59643,58423,5468,18,173
"Washington County, Indiana",28162,27650,4239,18,175
"Wayne County, Indiana",68797,66026,13139,18,177
"Wells County, Indiana",27677,27058,2632,18,179
"White County, Indiana",24612,24216,2621,18,181
"Whitley County, Indiana",33234,32637,2692,18,183
"Adair County, Iowa",7628,7452,739,19,001
"Adams County, Iowa",4027,3957,445,19,003
"Allamakee County, Iowa",14285,13893,1534,19,005
"Appanoose County, Iowa",12858,12669,1803,19,007
"Audubon County, Iowa",6077,5874,630,19,009
"Benton County, Iowa",26044,25786,2015,19,011
"Black Hawk County, Iowa",130843,124514,20539,19,013
"Boone County, Iowa",26324,25606,2310,19,015
"Bremer County, Iowa",24294,22733,1698,19,017
"Buchanan County, Iowa",20988,20701,2219,19,019
"Buena Vista County, Iowa",20215,18953,2403,19,021
"Butler County, Iowa",14899,14636,1487,19,023
"Calhoun County, Iowa",9936,9348,1290,19,025
"Carroll County, Iowa",20751,20301,1955,19,027
"Cass County, Iowa",13865,13621,1735,19,029
"Cedar County, Iowa",18446,18199,1502,19,031
"Cerro Gordo County, Iowa",44083,43012,6199,19,033
"Cherokee County, Iowa",12011,11617,793,19,035
"Chickasaw County, Iowa",12409,12213,1237,19,037
"Clarke County, Iowa",9286,9035,1121,19,039
"Clay County, Iowa",16649,16362,1682,19,041
"Clayton County, Iowa",18056,17679,2274,19,043
"Clinton County, Iowa",49074,48307,6399,19,045
"Crawford County, Iowa",17100,16779,2497,19,047
"Dallas County, Iowa",66997,66421,4629,19,049
"Davis County, Iowa",8718,8541,1453,19,051
"Decatur County, Iowa",8382,7605,1512,19,053
"Delaware County, Iowa",17721,17401,1355,19,055
"Des Moines County, Iowa",40268,39499,5724,19,057
"Dickinson County, Iowa",16778,16471,1295,19,059
"Dubuque County, Iowa",93776,90037,9248,19,061
"Emmet County, Iowa",10263,9605,998,19,063
"Fayette County, Iowa",20894,20121,2562,19,065
"Floyd County, Iowa",16204,15879,1951,19,067
"Franklin County, Iowa",10650,10506,1222,19,069
"Fremont County, Iowa",7373,7185,654,19,071
"Greene County, Iowa",9304,9142,1042,19,073
"Grundy County, Iowa",12431,12283,804,19,075
"Guthrie County, Iowa",10915,10653,982,19,077
"Hamilton County, Iowa",15614,15299,1788,19,079
"Hancock County, Iowa",11320,11107,1071,19,081
"Hardin County, Iowa",17479,16656,1591,19,083
"Harrison County, Iowa",14838,14491,1429,19,085
"Henry County, Iowa",20242,19153,3304,19,087
"Howard County, Iowa",9568,9361,1045,19,089
"Humboldt County, Iowa",9818,9588,1071,19,091
"Ida County, Iowa",7113,6907,898,19,093
"Iowa County, Iowa",16320,15986,1578,19,095
"Jackson County, Iowa",19807,19554,2404,19,097
"Jasper County, Iowa",36823,34851,4376,19,099
"Jefferson County, Iowa",16791,15457,2287,19,101
"Johnson County, Iowa",131627,123393,21737,19,103
"Jones County, Iowa",20686,19276,1655,19,105
"Keokuk County, Iowa",10480,10271,1236,19,107
"Kossuth County, Iowa",15510,15193,1266,19,109
"Lee County, Iowa",35741,34486,5087,19,111
"Linn County, Iowa",211954,206909,20662,19,113
"Louisa County, Iowa",11448,11267,1328,19,115
"Lucas County, Iowa",8913,8719,1533,19,117
"Lyon County, Iowa",11623,11415,1058,19,119
"Madison County, Iowa",15630,15355,1410,19,121
"Mahaska County, Iowa",22432,21770,3562,19,123
"Marion County, Iowa",33388,31672,2866,19,125
"Marshall County, Iowa",40568,39303,5088,19,127
"Mills County, Iowa",15028,14668,1120,19,129
"Mitchell County, Iowa",10761,10506,749,19,131
"Monona County, Iowa",9242,8955,1072,19,133
"Monroe County, Iowa",7979,7775,1012,19,135
"Montgomery County, Iowa",10710,10471,1693,19,137
"Muscatine County, Iowa",42729,41893,6333,19,139
"O'Brien County, Iowa",14302,13896,1552,19,141
"Osceola County, Iowa",6413,6289,586,19,143
"Page County, Iowa",15902,14586,1834,19,145
"Palo Alto County, Iowa",9402,9058,1002,19,147
"Plymouth County, Iowa",24911,24531,1281,19,149
"Pocahontas County, Iowa",7307,7127,982,19,151
"Polk County, Iowa",431811,423582,47976,19,153
"Pottawattamie County, Iowa",92793,90674,11947,19,155
"Poweshiek County, Iowa",18888,17131,1913,19,157
"Ringgold County, Iowa",5123,4995,674,19,159
"Sac County, Iowa",10307,10069,914,19,161
"Scott County, Iowa",165432,162321,20459,19,163
"Shelby County, Iowa",12158,11858,1343,19,165
"Sioux County, Iowa",33776,31143,2332,19,167
"Story County, Iowa",89734,81424,16366,19,169
"Tama County, Iowa",17746,17237,2073,19,171
"Taylor County, Iowa",6292,6153,923,19,173
"Union County, Iowa",12525,12236,2075,19,175
"Van Buren County, Iowa",7565,7439,1293,19,177
"Wapello County, Iowa",35449,34511,6151,19,179
"Warren County, Iowa",46239,44514,3255,19,181
"Washington County, Iowa",21765,21344,2354,19,183
"Wayne County, Iowa",6372,6239,924,19,185
"Webster County, Iowa",37895,35751,5203,19,187
"Winnebago County, Iowa",10800,10334,1047,19,189
"Winneshiek County, Iowa",21033,18565,1586,19,191
"Woodbury County, Iowa",101948,98804,15059,19,193
"Worth County, Iowa",7581,7420,938,19,195
"Wright County, Iowa",13173,12964,1382,19,197
"Allen County, Kansas",13364,12896,2222,20,001
"Anderson County, Kansas",8066,7917,1214,20,003
"Atchison County, Kansas",16854,15815,2367,20,005
"Barber County, Kansas",4867,4796,447,20,007
"Barton County, Kansas",27556,26997,4010,20,009
"Bourbon County, Kansas",15060,14714,2608,20,011
"Brown County, Kansas",9962,9743,2084,20,013
"Butler County, Kansas",65647,63565,4674,20,015
"Chase County, Kansas",2788,2645,390,20,017
"Chautauqua County, Kansas",3654,3544,542,20,019
"Cherokee County, Kansas",21521,21134,3754,20,021
"Cheyenne County, Kansas",2724,2676,256,20,023
"Clark County, Kansas",2198,2144,358,20,025
"Clay County, Kansas",8547,8383,1028,20,027
"Cloud County, Kansas",9479,8814,1406,20,029
"Coffey County, Kansas",8553,8383,828,20,031
"Comanche County, Kansas",1893,1833,114,20,033
"Cowley County, Kansas",36259,34359,6217,20,035
"Crawford County, Kansas",39133,37225,7578,20,037
"Decatur County, Kansas",2939,2814,341,20,039
"Dickinson County, Kansas",19766,19351,2205,20,041
"Doniphan County, Kansas",7931,7267,913,20,043
"Douglas County, Kansas",111073,102159,19893,20,045
"Edwards County, Kansas",3021,2943,473,20,047
"Elk County, Kansas",2856,2781,507,20,049
"Ellis County, Kansas",28525,27205,4126,20,051
"Ellsworth County, Kansas",6477,5450,368,20,053
"Finney County, Kansas",36608,35813,4887,20,055
"Ford County, Kansas",33725,32986,5404,20,057
"Franklin County, Kansas",25916,25277,3078,20,059
"Geary County, Kansas",34110,33198,3574,20,061
"Gove County, Kansas",2771,2704,256,20,063
"Graham County, Kansas",2617,2582,234,20,065
"Grant County, Kansas",7817,7737,899,20,067
"Gray County, Kansas",5982,5860,499,20,069
"Greeley County, Kansas",1234,1208,89,20,071
"Greenwood County, Kansas",6654,6538,1142,20,073
"Hamilton County, Kansas",2656,2630,255,20,075
"Harper County, Kansas",5998,5807,943,20,077
"Harvey County, Kansas",34572,33112,3952,20,079
"Haskell County, Kansas",4222,4173,424,20,081
"Hodgeman County, Kansas",1949,1919,104,20,083
"Jackson County, Kansas",13401,13144,1238,20,085
"Jefferson County, Kansas",19036,18683,1382,20,087
"Jewell County, Kansas",3085,3044,382,20,089
"Johnson County, Kansas",546046,540574,34765,20,091
"Kearny County, Kansas",3952,3837,372,20,093
"Kingman County, Kansas",7876,7611,944,20,095
"Kiowa County, Kansas",2503,2336,314,20,097
"Labette County, Kansas",21574,20935,3471,20,099
"Lane County, Kansas",1666,1631,142,20,101
"Leavenworth County, Kansas",76286,70167,6738,20,103
"Lincoln County, Kansas",3240,3153,390,20,105
"Linn County, Kansas",9613,9442,956,20,107
"Logan County, Kansas",2766,2707,267,20,109
"Lyon County, Kansas",34103,32795,6784,20,111
"McPherson County, Kansas",29208,27709,2237,20,113
"Marion County, Kansas",12565,11652,1354,20,115
"Marshall County, Kansas",10083,9854,1213,20,117
"Meade County, Kansas",4504,4384,417,20,119
"Miami County, Kansas",32546,31771,2847,20,121
"Mitchell County, Kansas",6359,5947,418,20,123
"Montgomery County, Kansas",35167,33903,5908,20,125
"Morris County, Kansas",5917,5771,464,20,127
"Morton County, Kansas",3207,3117,312,20,129
"Nemaha County, Kansas",10170,9690,1174,20,131
"Neosho County, Kansas",16501,15809,2787,20,133
"Ness County, Kansas",3102,3035,232,20,135
"Norton County, Kansas",5658,4704,500,20,137
"Osage County, Kansas",16300,16054,1578,20,139
"Osborne County, Kansas",3852,3726,573,20,141
"Ottawa County, Kansas",6099,5956,570,20,143
"Pawnee County, Kansas",6945,6102,541,20,145
"Phillips County, Kansas",5579,5443,619,20,147
"Pottawatomie County, Kansas",21620,21248,1739,20,149
"Pratt County, Kansas",9670,9260,952,20,151
"Rawlins County, Kansas",2555,2530,349,20,153
"Reno County, Kansas",64346,61183,7368,20,155
"Republic County, Kansas",4965,4853,675,20,157
"Rice County, Kansas",10077,9605,1572,20,159
"Riley County, Kansas",71927,62502,14196,20,161
"Rooks County, Kansas",5205,5046,822,20,163
"Rush County, Kansas",3262,3175,444,20,165
"Russell County, Kansas",6926,6812,742,20,167
"Saline County, Kansas",55493,54185,8437,20,169
"Scott County, Kansas",4872,4776,322,20,171
"Sedgwick County, Kansas",497062,490713,70854,20,173
"Seward County, Kansas",23013,22411,3896,20,175
"Shawnee County, Kansas",177688,173408,27536,20,177
"Sheridan County, Kansas",2562,2499,319,20,179
"Sherman County, Kansas",6036,5809,1064,20,181
"Smith County, Kansas",3835,3754,553,20,183
"Stafford County, Kansas",4398,4327,530,20,185
"Stanton County, Kansas",2200,2148,110,20,187
"Stevens County, Kansas",5633,5536,662,20,189
"Sumner County, Kansas",24000,23507,3171,20,191
"Thomas County, Kansas",7854,7497,775,20,193
"Trego County, Kansas",2977,2882,192,20,195
"Wabaunsee County, Kansas",7048,6910,471,20,197
"Wallace County, Kansas",1508,1482,125,20,199
"Washington County, Kansas",5806,5665,559,20,201
"Wichita County, Kansas",2239,2191,205,20,203
"Wilson County, Kansas",9368,9147,1389,20,205
"Woodson County, Kansas",3311,3191,741,20,207
"Wyandotte County, Kansas",157274,155246,36334,20,209
"Adair County, Kentucky",18651,17620,3636,21,001
"Allen County, Kentucky",20007,19651,3877,21,003
"Anderson County, Kentucky",21442,21204,2431,21,005
"Ballard County, Kentucky",8268,7987,1055,21,007
"Barren County, Kentucky",42229,41338,8234,21,009
"Bath County, Kentucky",11665,11523,3501,21,011
"Bell County, Kentucky",28613,27476,9196,21,013
"Boone County, Kentucky",119406,118273,9797,21,015
"Bourbon County, Kentucky",20004,19672,3480,21,017
"Boyd County, Kentucky",49358,46887,8998,21,019
"Boyle County, Kentucky",28445,26142,4573,21,021
"Bracken County, Kentucky",8488,8432,1518,21,023
"Breathitt County, Kentucky",13922,13434,4221,21,025
"Breckinridge County, Kentucky",20068,19758,4238,21,027
"Bullitt County, Kentucky",74431,73918,7530,21,029
"Butler County, Kentucky",12748,12446,2820,21,031
"Caldwell County, Kentucky",12977,12776,2731,21,033
"Calloway County, Kentucky",37198,33845,6152,21,035
"Campbell County, Kentucky",90119,87498,10888,21,037
"Carlisle County, Kentucky",5081,5012,756,21,039
"Carroll County, Kentucky",10851,10423,2896,21,041
"Carter County, Kentucky",27594,26792,5456,21,043
"Casey County, Kentucky",15984,15537,4255,21,045
"Christian County, Kentucky",73722,68359,14549,21,047
"Gallatin County, Montana",90339,86003,11447,30,031
"Garfield County, Montana",1100,1092,126,30,033
"Glacier County, Montana",13422,13180,3834,30,035
"Golden Valley County, Montana",769,759,176,30,037
"Granite County, Montana",3083,3030,413,30,039
"Hill County, Montana",16157,15733,2876,30,041
"Jefferson County, Montana",11360,11135,869,30,043
"Judith Basin County, Montana",2052,2052,257,30,045
"Lake County, Montana",28794,28351,6578,30,047
"Lewis and Clark County, Montana",63432,61767,6001,30,049
"Liberty County, Montana",2326,2276,593,30,051
"Lincoln County, Montana",19594,19324,3956,30,053
"McCone County, Montana",1808,1797,148,30,055
"Madison County, Montana",7688,7611,817,30,057
"Meagher County, Montana",1900,1856,296,30,059
"Mineral County, Montana",4203,4114,856,30,061
"Missoula County, Montana",109402,107492,17954,30,063
"Musselshell County, Montana",4597,4529,635,30,065
"Park County, Montana",15655,15473,1701,30,067
"Petroleum County, Montana",566,562,74,30,069
"Phillips County, Montana",4203,4154,439,30,071
"Pondera County, Montana",6147,6079,1102,30,073
"Powder River County, Montana",1639,1601,156,30,075
"Powell County, Montana",7067,5588,809,30,077
"Prairie County, Montana",1193,1166,225,30,079
"Ravalli County, Montana",40311,39993,5847,30,081
"Richland County, Montana",9961,9894,1567,30,083
"Roosevelt County, Montana",10477,10299,2257,30,085
"Rosebud County, Montana",9261,9115,1781,30,087
"Sanders County, Montana",11421,11215,2618,30,089
"Sheridan County, Montana",3447,3367,336,30,091
"Silver Bow County, Montana",34164,33146,5695,30,093
"Stillwater County, Montana",9096,9013,851,30,095
"Sweet Grass County, Montana",3661,3627,422,30,097
"Teton County, Montana",6082,6021,824,30,099
"Toole County, Montana",5210,4429,728,30,101
"Treasure County, Montana",698,698,79,30,103
"Valley County, Montana",7423,7191,975,30,105
"Wheatland County, Montana",2142,2118,268,30,107
"Wibaux County, Montana",899,872,115,30,109
"Yellowstone County, Montana",148191,144871,17301,30,111
"Adams County, Nebraska",31299,29751,3698,31,001
"Antelope County, Nebraska",6655,6553,833,31,003
"Arthur County, Nebraska",490,490,25,31,005
"Banner County, Nebraska",778,778,140,31,007
"Blaine County, Nebraska",584,584,113,31,009
"Boone County, Nebraska",5473,5330,470,31,011
"Box Butte County, Nebraska",11345,11150,2218,31,013
"Boyd County, Nebraska",2025,1969,194,31,015
"Brown County, Nebraska",3183,3119,398,31,017
"Buffalo County, Nebraska",46330,43724,5894,31,019
"Burt County, Nebraska",6829,6735,557,31,021
"Butler County, Nebraska",8345,8230,762,31,023
"Cass County, Nebraska",25214,24920,1394,31,025
"Cedar County, Nebraska",8807,8640,916,31,027
"Chase County, Nebraska",3964,3885,481,31,029
"Cherry County, Nebraska",5722,5623,626,31,031
"Cheyenne County, Nebraska",10038,9857,1214,31,033
"Clay County, Nebraska",6497,6373,553,31,035
"Colfax County, Nebraska",10453,10217,1751,31,037
"Cuming County, Nebraska",9140,8983,1047,31,039
"Custer County, Nebraska",10904,10658,896,31,041
"Dakota County, Nebraska",20869,20550,3278,31,043
"Dawes County, Nebraska",9176,8069,1934,31,045
"Dawson County, Nebraska",24267,23692,3076,31,047
"Deuel County, Nebraska",1962,1940,246,31,049
"Dixon County, Nebraska",5982,5866,637,31,051
"Dodge County, Nebraska",36590,35458,4164,31,053
"Douglas County, Nebraska",518271,506798,70840,31,055
"Dundy County, Nebraska",1996,1947,168,31,057
"Fillmore County, Nebraska",5867,5567,488,31,059
"Franklin County, Nebraska",3196,3108,389,31,061
"Frontier County, Nebraska",2693,2537,285,31,063
"Furnas County, Nebraska",4922,4834,778,31,065
"Gage County, Nebraska",22209,21794,2618,31,067
"Garden County, Nebraska",2011,1962,143,31,069
"Garfield County, Nebraska",2106,2055,283,31,071
"Gosper County, Nebraska",2020,1979,213,31,073
"Grant County, Nebraska",608,588,104,31,075
"Greeley County, Nebraska",2515,2472,298,31,077
"Hall County, Nebraska",58681,57484,7895,31,079
"Hamilton County, Nebraska",9096,8927,757,31,081
"Harlan County, Nebraska",3419,3352,375,31,083
"Hayes County, Nebraska",1037,1037,65,31,085
"Hitchcock County, Nebraska",2898,2796,358,31,087
"Holt County, Nebraska",10418,10244,895,31,089
"Hooker County, Nebraska",689,664,81,31,091
"Howard County, Nebraska",6294,6254,597,31,093
"Jefferson County, Nebraska",7572,7421,1016,31,095
"Johnson County, Nebraska",5188,4305,614,31,097
"Kearney County, Nebraska",6514,6369,309,31,099
"Keith County, Nebraska",8284,8132,920,31,101
"Keya Paha County, Nebraska",742,742,138,31,103
"Kimball County, Nebraska",3789,3725,403,31,105
"Knox County, Nebraska",8648,8376,1141,31,107
"Lancaster County, Nebraska",286425,272518,38978,31,109
"Lincoln County, Nebraska",36212,35310,3380,31,111
"Logan County, Nebraska",724,701,55,31,113
"Loup County, Nebraska",534,534,125,31,115
"McPherson County, Nebraska",348,348,45,31,117
"Madison County, Nebraska",34766,33481,4701,31,119
"Merrick County, Nebraska",7779,7542,923,31,121
"Morrill County, Nebraska",4993,4870,716,31,123
"Nance County, Nebraska",3730,3649,515,31,125
"Nemaha County, Nebraska",7224,6736,640,31,127
"Nuckolls County, Nebraska",4490,4418,737,31,129
"Otoe County, Nebraska",15729,15346,1865,31,131
"Pawnee County, Nebraska",2753,2707,388,31,133
"Perkins County, Nebraska",2947,2880,162,31,135
"Phelps County, Nebraska",9184,8902,940,31,137
"Pierce County, Nebraska",7231,7059,424,31,139
"Platte County, Nebraska",32195,31756,3132,31,141
"Polk County, Nebraska",5371,5197,395,31,143
"Red Willow County, Nebraska",11013,10658,1026,31,145
"Richardson County, Nebraska",8355,8144,1298,31,147
"Rock County, Nebraska",1540,1496,110,31,149
"Saline County, Nebraska",14278,13186,2058,31,151
"Sarpy County, Nebraska",159413,157528,10389,31,153
"Saunders County, Nebraska",20696,20407,1692,31,155
"Scotts Bluff County, Nebraska",36835,35888,5436,31,157
"Seward County, Nebraska",16729,15429,1047,31,159
"Sheridan County, Nebraska",5432,5296,914,31,161
"Sherman County, Nebraska",3133,3075,318,31,163
"Sioux County, Nebraska",1262,1257,116,31,165
"Stanton County, Nebraska",6139,6080,565,31,167
"Thayer County, Nebraska",5195,5067,558,31,169
"Thomas County, Nebraska",831,827,60,31,171
"Thurston County, Nebraska",6926,6805,1757,31,173
"Valley County, Nebraska",4322,4258,597,31,175
"Washington County, Nebraska",20201,19565,1238,31,177
"Wayne County, Nebraska",9542,8263,1312,31,179
"Webster County, Nebraska",3773,3641,557,31,181
"Wheeler County, Nebraska",725,725,111,31,183
"York County, Nebraska",13727,12731,1278,31,185
"Churchill County, Nevada",24779,24353,3198,32,001
"Clark County, Nevada",1954773,1930171,274985,32,003
"Douglas County, Nevada",47056,46545,4496,32,005
"Elko County, Nevada",49133,48475,3802,32,007
"Esmeralda County, Nevada",916,890,215,32,009
"Eureka County, Nevada",1809,1778,265,32,011
"Humboldt County, Nevada",16511,16229,2055,32,013
"Lander County, Nevada",5751,5654,669,32,015
"Lincoln County, Nevada",5282,4947,789,32,017
"Lyon County, Nevada",51797,50920,7273,32,019
"Mineral County, Nevada",4718,4582,1055,32,021
"Nye County, Nevada",43801,43334,8718,32,023
"Pershing County, Nevada",6707,4866,844,32,027
"Storey County, Nevada",4010,3967,342,32,029
"Washoe County, Nevada",422010,415764,61226,32,031
"White Pine County, Nevada",9967,9242,1285,32,033
"Carson City, Nevada",55184,53377,7980,32,510
"Belknap County, New Hampshire",60206,59226,5754,33,001
"Carroll County, New Hampshire",47761,47252,4855,33,003
"Cheshire County, New Hampshire",77106,72056,7641,33,005
"Coos County, New Hampshire",32872,31690,4115,33,007
"Grafton County, New Hampshire",88985,82356,9050,33,009
"Hillsborough County, New Hampshire",401101,393052,31481,33,011
"Merrimack County, New Hampshire",146742,140119,12401,33,013
"Rockingham County, New Hampshire",295872,293363,15133,33,015
"Strafford County, New Hampshire",123295,115601,12986,33,017
"Sullivan County, New Hampshire",43534,42952,4384,33,019
"Atlantic County, New Jersey",274402,266648,34002,34,001
"Bergen County, New Jersey",906781,896852,59409,34,003
"Burlington County, New Jersey",449117,436462,24795,34,005
"Camden County, New Jersey",513660,506571,61493,34,007
"Cape May County, New Jersey",96987,94742,9186,34,009
"Cumberland County, New Jersey",156864,145554,23460,34,011
"Essex County, New Jersey",783840,763865,122618,34,013
"Gloucester County, New Jersey",288187,283211,21691,34,015
"Hudson County, New Jersey",636194,629507,99109,34,017
"Hunterdon County, New Jersey",127996,123931,4739,34,019
"Mercer County, New Jersey",366442,347076,37378,34,021
"Middlesex County, New Jersey",811064,787665,63123,34,023
"Monmouth County, New Jersey",629263,622672,41398,34,025
"Morris County, New Jersey",493472,485889,20447,34,027
"Ocean County, New Jersey",575961,568350,57964,34,029
"Passaic County, New Jersey",500168,491715,77616,34,031
"Salem County, New Jersey",66007,64994,7296,34,033
"Somerset County, New Jersey",323650,320287,14465,34,035
"Sussex County, New Jersey",148962,147311,7722,34,037
"Union County, New Jersey",536383,529632,54978,34,039
"Warren County, New Jersey",108488,106829,7670,34,041
"Bernalillo County, New Mexico",661924,653181,113106,35,001
"Catron County, New Mexico",3686,3615,680,35,003
"Chaves County, New Mexico",65343,63292,13054,35,005
"Cibola County, New Mexico",27293,25614,7382,35,006
"Colfax County, New Mexico",13614,13136,2311,35,007
"Curry County, New Mexico",48101,46887,8427,35,009
"De Baca County, New Mexico",2069,2031,453,35,011
"Do?a Ana County, New Mexico",208794,203483,52482,35,013
"Eddy County, New Mexico",53693,52919,6867,35,015
"Grant County, New Mexico",29602,28873,5315,35,017
"Guadalupe County, New Mexico",4655,3959,939,35,019
"Harding County, New Mexico",612,612,113,35,021
"Hidalgo County, New Mexico",4903,4793,1078,35,023
"Lea County, New Mexico",64670,62273,10099,35,025
"Lincoln County, New Mexico",20440,20192,2975,35,027
"Los Alamos County, New Mexico",18008,17891,883,35,028
"Luna County, New Mexico",25162,24843,7378,35,029
"McKinley County, New Mexico",71888,71020,23841,35,031
"Mora County, New Mexico",4830,4830,782,35,033
"Otero County, New Mexico",64176,62238,12897,35,035
"Quay County, New Mexico",8956,8780,1607,35,037
"Rio Arriba County, New Mexico",40201,39805,7700,35,039
"Roosevelt County, New Mexico",19840,18873,4426,35,041
"Sandoval County, New Mexico",131302,130533,17295,35,043
"San Juan County, New Mexico",128600,126736,25834,35,045
"San Miguel County, New Mexico",29225,27635,7367,35,047
"Santa Fe County, New Mexico",144209,140951,22570,35,049
"Sierra County, New Mexico",11956,11663,2946,35,051
"Socorro County, New Mexico",17843,17292,4315,35,053
"Taos County, New Mexico",32775,32505,7759,35,055
"Torrance County, New Mexico",16285,15281,3955,35,057
"Union County, New Mexico",4460,4102,446,35,059
"Valencia County, New Mexico",76172,73939,15857,35,061
"Albany County, New York",304511,288524,37684,36,001
"Allegany County, New York",48837,43631,7467,36,003
"Bronx County, New York",1386364,1350074,395832,36,005
"Broome County, New York",199928,190109,31305,36,007
"Cattaraugus County, New York",80166,77382,13310,36,009
"Cayuga County, New York",79996,75529,9217,36,011
"Chautauqua County, New York",134599,128546,24540,36,013
"Chemung County, New York",88779,83012,13301,36,015
"Chenango County, New York",50490,49570,7255,36,017
"Clinton County, New York",82054,74025,10564,36,019
"Columbia County, New York",62881,60511,5931,36,021
"Cortland County, New York",49453,45831,6862,36,023
"Delaware County, New York",47851,45997,6660,36,025
"Dutchess County, New York",297291,280471,25497,36,027
"Erie County, New York",919542,893110,126414,36,029
"Essex County, New York",39309,36728,4548,36,031
"Franklin County, New York",51698,45379,7980,36,033
"Fulton County, New York",55358,53590,8850,36,035
"Genesee County, New York",59992,59027,6952,36,037
"Greene County, New York",49122,45608,6671,36,039
"Hamilton County, New York",4835,4822,426,36,041
"Herkimer County, New York",64475,63099,9200,36,043
"Jefferson County, New York",117011,111649,16885,36,045
"Kings County, New York",2512740,2492663,565764,36,047
"Lewis County, New York",27062,26718,3603,36,049
"Livingston County, New York",65215,59114,6833,36,051
"Lucas County, Ohio",441198,431372,88577,39,095
"Madison County, Ohio",43213,38464,4274,39,097
"Mahoning County, Ohio",238352,231033,40353,39,099
"Marion County, Ohio",66514,60693,11894,39,101
"Medina County, Ohio",172334,170786,12385,39,103
"Meigs County, Ohio",23664,23340,5034,39,105
"Mercer County, Ohio",40866,40223,3281,39,107
"Miami County, Ohio",102657,101418,12525,39,109
"Monroe County, Ohio",14679,14524,2361,39,111
"Montgomery County, Ohio",535626,514957,86654,39,113
"Morgan County, Ohio",15042,14844,2675,39,115
"Morrow County, Ohio",34895,34251,4716,39,117
"Muskingum County, Ohio",85996,83441,14450,39,119
"Noble County, Ohio",14643,12078,1697,39,121
"Ottawa County, Ohio",41445,40848,4069,39,123
"Paulding County, Ohio",19522,19204,2697,39,125
"Perry County, Ohio",36086,35723,6514,39,127
"Pickaway County, Ohio",55795,51160,6896,39,129
"Pike County, Ohio",28652,28191,6213,39,131
"Portage County, Ohio",161178,154300,23344,39,133
"Preble County, Ohio",42240,41677,4449,39,135
"Putnam County, Ohio",34445,34050,2541,39,137
"Richland County, Ohio",124286,117111,17350,39,139
"Ross County, Ohio",77741,71418,13668,39,141
"Sandusky County, Ohio",60842,59805,8296,39,143
"Scioto County, Ohio",79122,75634,17366,39,145
"Seneca County, Ohio",56630,54091,8063,39,147
"Shelby County, Ohio",49359,48528,5689,39,149
"Stark County, Ohio",375593,366714,53103,39,151
"Summit County, Ohio",541788,533377,79136,39,153
